No thank you.|[0.0, 0.0, 0.0, 1.0, 0.0]|0018/0018_001262.wav|0
It's to say how do you do with Tom's answer.|[0.0, 0.0, 1.0, 0.0, 0.0]|0019/0019_001015.wav|0
They are made of wood.|[0.0, 0.0, 0.0, 1.0, 0.0]|0016/0016_001376.wav|0
I pay half a crown a week extra.|[1.0, 0.0, 0.0, 0.0, 0.0]|0011/0011_000174.wav|0
The art quite safe with me.|[1.0, 0.0, 0.0, 0.0, 0.0]|0017/0017_000078.wav|0
Alice I won't forget it again.|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001332.wav|0
Over them swooped the eagles.|[1.0, 0.0, 0.0, 0.0, 0.0]|0011/0011_000336.wav|0
Chapter ten a warm welcome.|[0.0, 0.0, 1.0, 0.0, 0.0]|0014/0014_000711.wav|0
Called out the cloud.|[1.0, 0.0, 0.0, 0.0, 0.0]|0019/0019_000321.wav|0
A divine wrath made her blue eyes awful.|[0.0, 0.0, 0.0, 0.0, 1.0]|0012/0012_000384.wav|0
Clown, to call him joey.|[0.0, 0.0, 0.0, 0.0, 1.0]|0019/0019_000462.wav|0
We nightly dance our heyday guise.|[1.0, 0.0, 0.0, 0.0, 0.0]|0020/0020_000111.wav|0
Rabbit gave dog a hurrying up sort of nudge.|[0.0, 0.0, 0.0, 0.0, 1.0]|0011/0011_000400.wav|0
I know you .|[0.0, 0.0, 0.0, 0.0, 1.0]|0016/0016_000628.wav|0
They found a cow grazing in a field.|[0.0, 0.0, 0.0, 1.0, 0.0]|0014/0014_001144.wav|0
Rabbit gave dog a hurrying up sort of nudge.|[0.0, 0.0, 1.0, 0.0, 0.0]|0011/0011_000750.wav|0
I believe you are one of them!|[0.0, 0.0, 0.0, 0.0, 1.0]|0011/0011_000612.wav|0
But show me now your map!|[0.0, 1.0, 0.0, 0.0, 0.0]|0016/0016_001669.wav|0
And I never had a whooping cough why.|[0.0, 1.0, 0.0, 0.0, 0.0]|0013/0013_001481.wav|0
That cloth does not look worth much!|[0.0, 0.0, 0.0, 0.0, 1.0]|0018/0018_000550.wav|0
I lent George three pounds.|[0.0, 1.0, 0.0, 0.0, 0.0]|0016/0016_001562.wav|0
And we are so thirsty!|[0.0, 0.0, 0.0, 0.0, 1.0]|0016/0016_000414.wav|0
When such wanderers meet.|[0.0, 0.0, 0.0, 1.0, 0.0]|0013/0013_001239.wav|0
The name really is the agedaged man.|[0.0, 1.0, 0.0, 0.0, 0.0]|0014/0014_001435.wav|0
Do you have anything in mind?|[0.0, 1.0, 0.0, 0.0, 0.0]|0015/0015_001750.wav|0
She has a high voice.|[1.0, 0.0, 0.0, 0.0, 0.0]|0017/0017_000292.wav|0
She has felt shy of it.|[0.0, 0.0, 0.0, 1.0, 0.0]|0012/0012_001338.wav|0
What am I, I'm a racer, son of god.|[0.0, 0.0, 0.0, 1.0, 0.0]|0017/0017_001257.wav|0
Cuckoos is downheaded and crying.|[0.0, 0.0, 1.0, 0.0, 0.0]|0015/0015_000839.wav|0
This is Jack, the relatives of Tom.|[1.0, 0.0, 0.0, 0.0, 0.0]|0013/0013_000102.wav|0
Cuckoos is down-headed and crying.|[1.0, 0.0, 0.0, 0.0, 0.0]|0016/0016_000139.wav|0
Hold up my chin, slow and solid.|[0.0, 1.0, 0.0, 0.0, 0.0]|0012/0012_001438.wav|0
The song is called Ways and Means.|[0.0, 0.0, 0.0, 0.0, 1.0]|0014/0014_000609.wav|0
Give me a fine fat goose.|[1.0, 0.0, 0.0, 0.0, 0.0]|0014/0014_000313.wav|0
He told me that I ought to change.|[0.0, 0.0, 0.0, 0.0, 1.0]|0017/0017_000581.wav|0
This used to be Jerry's occupation.|[0.0, 1.0, 0.0, 0.0, 0.0]|0020/0020_001433.wav|0
This used to be Jerry's occupation.|[0.0, 1.0, 0.0, 0.0, 0.0]|0016/0016_001433.wav|0
And would spoil my joke.|[0.0, 1.0, 0.0, 0.0, 0.0]|0017/0017_001530.wav|0
Our King George is labourers.|[0.0, 0.0, 0.0, 0.0, 1.0]|0017/0017_000470.wav|0
Goat Billy asked the old chinese guy.|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001370.wav|0
Sam waved his arm vaguely.|[1.0, 0.0, 0.0, 0.0, 0.0]|0014/0014_000169.wav|0
We may join with that power.|[0.0, 0.0, 1.0, 0.0, 0.0]|0019/0019_000966.wav|0
They'd never know I'd regular ran away.|[1.0, 0.0, 0.0, 0.0, 0.0]|0012/0012_000046.wav|0
Slam the doors and wedge them!|[0.0, 1.0, 0.0, 0.0, 0.0]|0013/0013_001664.wav|0
Why it is just like the round egg which sounds thin.|[0.0, 0.0, 1.0, 0.0, 0.0]|0013/0013_001010.wav|0
how suspicious this fox.|[0.0, 0.0, 0.0, 0.0, 1.0]|0018/0018_000423.wav|0
He likes dragons very much.|[1.0, 0.0, 0.0, 0.0, 0.0]|0011/0011_000215.wav|0
I'm as bad as I can be.|[0.0, 0.0, 1.0, 0.0, 0.0]|0019/0019_000707.wav|0
I was not grabbed.|[0.0, 1.0, 0.0, 0.0, 0.0]|0017/0017_001603.wav|0
A divine wrath made her blue eyes awful.|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001084.wav|0
How they went to the mountains to eat nuts.|[0.0, 1.0, 0.0, 0.0, 0.0]|0011/0011_001563.wav|0
I pay half a crown a week extra.|[0.0, 0.0, 1.0, 0.0, 0.0]|0020/0020_000874.wav|0
Must a name mean something?|[0.0, 0.0, 1.0, 0.0, 0.0]|0013/0013_000730.wav|0
His hope will cheat him.|[0.0, 0.0, 0.0, 0.0, 1.0]|0019/0019_000649.wav|0
And we are so thirsty!|[0.0, 1.0, 0.0, 0.0, 0.0]|0012/0012_001464.wav|0
Put that rude grasshopper in jail!|[0.0, 1.0, 0.0, 0.0, 0.0]|0011/0011_001528.wav|0
A half pounds of flour and two ounces suet.|[0.0, 0.0, 1.0, 0.0, 0.0]|0019/0019_000814.wav|0
Rare rabbit had a little apron.|[0.0, 1.0, 0.0, 0.0, 0.0]|0018/0018_001534.wav|0
Today isn't any other day.|[0.0, 1.0, 0.0, 0.0, 0.0]|0014/0014_001638.wav|0
Here am i whom you seek.|[0.0, 0.0, 0.0, 0.0, 1.0]|0018/0018_000454.wav|0
You gain for nothing girl!|[0.0, 0.0, 1.0, 0.0, 0.0]|0018/0018_001033.wav|0
That's a full grown colt.|[0.0, 1.0, 0.0, 0.0, 0.0]|0014/0014_001561.wav|0
Do you think it's a woozle?|[0.0, 0.0, 1.0, 0.0, 0.0]|0012/0012_000945.wav|0
What an impetuous boy he is!|[0.0, 0.0, 0.0, 1.0, 0.0]|0019/0019_001190.wav|0
And has you slain him?|[0.0, 0.0, 0.0, 1.0, 0.0]|0012/0012_001293.wav|0
This was the twenty fifth of November, seventeen eighty three.|[0.0, 0.0, 0.0, 1.0, 0.0]|0018/0018_001305.wav|0
Let the glass globe be.|[1.0, 0.0, 0.0, 0.0, 0.0]|0019/0019_000137.wav|0
But things haven't change yet.|[0.0, 1.0, 0.0, 0.0, 0.0]|0016/0016_001735.wav|0
She is now choosing skirt to wear.|[1.0, 0.0, 0.0, 0.0, 0.0]|0016/0016_000025.wav|0
The end of February fourteenth.|[0.0, 0.0, 0.0, 1.0, 0.0]|0020/0020_001341.wav|0
She laughed.|[0.0, 0.0, 0.0, 0.0, 1.0]|0017/0017_000604.wav|0
A fair jaw cracker dwarf language must be!|[0.0, 0.0, 0.0, 0.0, 1.0]|0019/0019_000432.wav|0
Born once every one hundred years, dies in flames!|[0.0, 0.0, 1.0, 0.0, 0.0]|0020/0020_000927.wav|0
Bob goes to a new school.|[0.0, 0.0, 1.0, 0.0, 0.0]|0015/0015_001014.wav|0
Our King George is labourers.|[1.0, 0.0, 0.0, 0.0, 0.0]|0012/0012_000120.wav|0
Your own wife is not at home.|[0.0, 0.0, 1.0, 0.0, 0.0]|0016/0016_000930.wav|0
A lady, is on Alice's lap!|[0.0, 0.0, 0.0, 1.0, 0.0]|0019/0019_001251.wav|0
He might call it, for example.|[0.0, 0.0, 0.0, 0.0, 1.0]|0018/0018_000465.wav|0
But the tune isn't his own invention.|[0.0, 0.0, 0.0, 0.0, 1.0]|0020/0020_000569.wav|0
And vowed he'd change the pigtail's place.|[0.0, 0.0, 0.0, 1.0, 0.0]|0016/0016_001228.wav|0
The nine the eggs, I keep.|[1.0, 0.0, 0.0, 0.0, 0.0]|0011/0011_000001.wav|0
Called out the cloud.|[0.0, 1.0, 0.0, 0.0, 0.0]|0017/0017_001721.wav|0
A half pounds of flour and two ounces suet.|[0.0, 0.0, 0.0, 0.0, 1.0]|0012/0012_000464.wav|0
Paul's teeth ached because of lemon.|[0.0, 0.0, 0.0, 1.0, 0.0]|0018/0018_001388.wav|0
And has you slain him?|[0.0, 0.0, 1.0, 0.0, 0.0]|0020/0020_000943.wav|0
Bob goes to a new school.|[0.0, 0.0, 0.0, 0.0, 1.0]|0014/0014_000664.wav|0
By hook or by crook.|[0.0, 0.0, 0.0, 1.0, 0.0]|0020/0020_001134.wav|0
No, I burst the balloon!|[1.0, 0.0, 0.0, 0.0, 0.0]|0013/0013_000116.wav|0
No, said piggy carelessly.|[0.0, 1.0, 0.0, 0.0, 0.0]|0015/0015_001689.wav|0
You may imagine how I gape.|[0.0, 0.0, 0.0, 0.0, 1.0]|0012/0012_000599.wav|0
They are made of wood.|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001376.wav|0
Mister share man, I move for a division.|[0.0, 0.0, 0.0, 0.0, 1.0]|0013/0013_000366.wav|0
This speech roused dame ilse to anger.|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001205.wav|0
You are not a runaway,who are you?|[1.0, 0.0, 0.0, 0.0, 0.0]|0015/0015_000048.wav|0
Look out! said Alice.|[0.0, 0.0, 1.0, 0.0, 0.0]|0016/0016_000818.wav|0
Rabbit gave dog a hurrying up sort of nudge.|[0.0, 0.0, 0.0, 1.0, 0.0]|0018/0018_001100.wav|0
it isn't picked at all.|[0.0, 0.0, 0.0, 1.0, 0.0]|0012/0012_001266.wav|0
Why should I purchase my own?|[0.0, 1.0, 0.0, 0.0, 0.0]|0014/0014_001742.wav|0
What are you waiting for? man.|[0.0, 0.0, 0.0, 1.0, 0.0]|0011/0011_001397.wav|0
Be off now as quick as you may!|[0.0, 0.0, 0.0, 1.0, 0.0]|0018/0018_001133.wav|0
In which piglet meets a elephant.|[0.0, 1.0, 0.0, 0.0, 0.0]|0019/0019_001648.wav|0
Let it give us a chance, my precious.|[0.0, 0.0, 0.0, 1.0, 0.0]|0019/0019_001263.wav|0
She'll be feverish after so much thinking.|[0.0, 0.0, 0.0, 0.0, 1.0]|0018/0018_000681.wav|0
I blinked my eyes hard.|[0.0, 0.0, 0.0, 0.0, 1.0]|0017/0017_000485.wav|0
They were children of mine.|[0.0, 0.0, 1.0, 0.0, 0.0]|0014/0014_000817.wav|0
it isn't picked at all.|[0.0, 0.0, 1.0, 0.0, 0.0]|0018/0018_000916.wav|0
And tick a tack too.|[0.0, 0.0, 1.0, 0.0, 0.0]|0015/0015_000786.wav|0
Act drop second act scene.|[0.0, 0.0, 0.0, 0.0, 1.0]|0016/0016_000460.wav|0
Six was half way down the room.|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001350.wav|0
That I owe my thanks to you.|[0.0, 1.0, 0.0, 0.0, 0.0]|0019/0019_001403.wav|0
Clown, to call him joey.|[0.0, 0.0, 0.0, 1.0, 0.0]|0017/0017_001162.wav|0
Can your name be more hilarious?|[0.0, 0.0, 0.0, 0.0, 1.0]|0015/0015_000626.wav|0
No, I burst the balloon!|[1.0, 0.0, 0.0, 0.0, 0.0]|0017/0017_000116.wav|0
She'll be feverish after so much thinking.|[1.0, 0.0, 0.0, 0.0, 0.0]|0015/0015_000331.wav|0
They ate beef at the butcher shop.|[0.0, 1.0, 0.0, 0.0, 0.0]|0015/0015_001566.wav|0
Pussy can sit by the fire and sing.|[1.0, 0.0, 0.0, 0.0, 0.0]|0016/0016_000143.wav|0
Hurry up, hurry up!|[0.0, 0.0, 1.0, 0.0, 0.0]|0012/0012_000934.wav|0
Mum shuts one's mouth up, doesn't it.|[0.0, 0.0, 0.0, 1.0, 0.0]|0013/0013_001308.wav|0
One two three, where is your breakfast.|[1.0, 0.0, 0.0, 0.0, 0.0]|0014/0014_000286.wav|0
You shouldn't have pricked him with your horn.|[0.0, 0.0, 1.0, 0.0, 0.0]|0014/0014_000975.wav|0
Your own wife is not at home.|[0.0, 0.0, 0.0, 1.0, 0.0]|0018/0018_001280.wav|0
All this have we won by our labour.|[0.0, 0.0, 0.0, 0.0, 1.0]|0018/0018_000525.wav|0
It's part of my secret.|[1.0, 0.0, 0.0, 0.0, 0.0]|0011/0011_000327.wav|0
Your own wife is not at home.|[0.0, 0.0, 1.0, 0.0, 0.0]|0017/0017_000930.wav|0
Toast from the bread fruit tree.|[1.0, 0.0, 0.0, 0.0, 0.0]|0019/0019_000180.wav|0
Sam waved his arm vaguely.|[0.0, 0.0, 1.0, 0.0, 0.0]|0017/0017_000869.wav|0
We nightly dance our heyday guise.|[0.0, 0.0, 1.0, 0.0, 0.0]|0020/0020_000811.wav|0
how suspicious this fox.|[0.0, 0.0, 0.0, 1.0, 0.0]|0012/0012_001123.wav|0
Hold up my chin, slow and solid.|[0.0, 0.0, 1.0, 0.0, 0.0]|0017/0017_000738.wav|0
How they went to the mountains to eat nuts.|[0.0, 0.0, 0.0, 1.0, 0.0]|0014/0014_001213.wav|0
Mum shuts one's mouth up, doesn't it.|[0.0, 0.0, 0.0, 1.0, 0.0]|0017/0017_001308.wav|0
Am I an absolute pauper?|[0.0, 1.0, 0.0, 0.0, 0.0]|0011/0011_001522.wav|0
And his heart wagged with joy like a lamb's tail.|[0.0, 0.0, 0.0, 1.0, 0.0]|0018/0018_001379.wav|0
Said the witch.|[1.0, 0.0, 0.0, 0.0, 0.0]|0019/0019_000098.wav|0
If not, I shall go no further.|[0.0, 0.0, 1.0, 0.0, 0.0]|0011/0011_000935.wav|0
Annie please please don't hurt me!|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001064.wav|0
They had been named Tom and Jerry.|[0.0, 0.0, 0.0, 1.0, 0.0]|0015/0015_001333.wav|0
I've just shot a stag.|[0.0, 0.0, 0.0, 0.0, 1.0]|0014/0014_000615.wav|0
A half pounds of flour and two ounces suet.|[1.0, 0.0, 0.0, 0.0, 0.0]|0020/0020_000114.wav|0
Alice I won't forget it again.|[1.0, 0.0, 0.0, 0.0, 0.0]|0017/0017_000282.wav|0
Here am i whom you seek.|[1.0, 0.0, 0.0, 0.0, 0.0]|0018/0018_000104.wav|0
He said to Jack, the chatterer.|[0.0, 0.0, 0.0, 0.0, 1.0]|0017/0017_000496.wav|0
We may join with that power.|[0.0, 0.0, 0.0, 0.0, 1.0]|0018/0018_000616.wav|0
Tom fell with a cloven head.|[0.0, 1.0, 0.0, 0.0, 0.0]|0015/0015_001577.wav|0
