The Mathematics Building at Queens University Belfast, is named after him.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_zJfQqSL.wav|0
Canada requires tax deduction at source on payments of compensation by employers.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_8AcCwf7.wav|0
It was a semi-stressed part of the chassis and ran a dry sump.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_lxFUosZ.wav|0
The area was named after the town of Killarney in Ireland.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_ME19gtx.wav|0
The Iron Guard was forced out of the government.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_cenHauK.wav|0
He was the eldest son of Major David Smith and his wife Harriet.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_pn1CRXN.wav|0
Abraham also played for the Atlanta Falcons and Arizona Cardinals.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_vmvzVZk.wav|0
"""We shall be in time, I think,"" he said."|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_eHYgy6f.wav|0
"""H. triangularis"" feeds on eels and fish."|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_PIRGBbv.wav|0
"""Because I'll give you a good screenplay or a sincere apology,"" said Mamet."|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_qKGEFFH.wav|0
Bran is often heat-treated to increase its longevity.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_FcxtLDW.wav|0
In this way, it may be possible to find both openings.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_D943nCS.wav|0
Delays meant the bill could not reach the floor for a conclusive vote.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_t6Tbrre.wav|0
At this time, two administrative districts, Canino-Timansky and Bolshezemelsky were founded.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_dFrZ1mG.wav|0
"""Bracket style"" has sometimes been referred to as a ""gun drag race""."|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_PsiLm8R.wav|0
It was initially proposed that the frigates would not mount defensive armament.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_EJ5vFfs.wav|0
Author Lewis describes Reid as a consummate artist of the black and white image.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_EkglHH3.wav|0
Alabama's rivers are among the most biologically diverse waterways in the world.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_z1bzquV.wav|0
The airport has two public terminals-one for international and one for domestic traffic.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_0VeK4SK.wav|0
He knew the woman-criminal of his country — brutal, passionate, treacherous.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_mGfrYgW.wav|0
All songs written by Zappa unless otherwise noted.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_q4Wah2A.wav|0
Eventually, both parties reached an agreement.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_9Mias7w.wav|0
He attended the naming ceremony.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_p0WuSlc.wav|0
These youths were placed in the labyrinth to be devoured by the Minotaur.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_miToQCi.wav|0
The game requires the player to use both modes of play.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_lw7Fezd.wav|0
Her memoir chronicles the inner struggles and problems the family faced at the time.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_fjuCjCL.wav|0
Users had the ability to vote on the songs they heard.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio.wav|0
Both of the series have been collected into trade paperbacks.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_ikPkNv1.wav|0
It is also known as epiphora and occasionally as antistrophe.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_nbxl5YE.wav|0
"During the ""Bonanza"" years, Williams and Landon did appearances together in some installments."|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_59AlNza.wav|0
His father Knut was first cousin of Erik Johansson Vasa's father.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_HgoGvdB.wav|0
Internet Explorer does not have this capability.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_QIFYZDI.wav|0
After graduate school Ahn moved to Seattle and worked as a psychotherapist.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_qlFLh26.wav|0
Falsani was born and raised in Connecticut.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_Osyhsle.wav|0
After retirement, he functioned as Chairman of the Hyderabad State Railway Company.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_167fAwe.wav|0
He was married with three children and lived in Paris.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_rjjF7Xa.wav|0
He specialized in both in naval artillery and in navigation.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_yF2h9Sy.wav|0
The family moved and spread to counties Londonderry, Donegal and Cork, and England.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_fjIyIK3.wav|0
It is one of four nonconvex regular polyhedra.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_9JGZMuz.wav|0
He last played professionally for Notts County.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_7nZXjUt.wav|0
It should however be noted that Portuguese is sparsely used throughout the country.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_i8e3BQH.wav|0
The Don Bosco College is situated in Fuiloro.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_VqRGmGO.wav|0
The president of the front was Mamadou Dia.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_DvWfwDl.wav|0
Winter Sunday services is half-hourly.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_SffXIVy.wav|0
The Foundation supports education, mammogram screenings, diagnostic testing and social therapy programs.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_vPYOeYJ.wav|0
With the title Painstained.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_EYJ5SGB.wav|0
The rays are unsegmented lepidotrichia, resulting in a rather stiff structure.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_dNoyDRy.wav|0
Probabilistic risk assessment is one analysis strategy usually employed in science and engineering.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_gzdiEvX.wav|0
In the series Hogan sorts out problems for the locals.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_t2jQjvR.wav|0
It is part of the Hauts-de-France region.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_vLFYvqO.wav|0
The chair and rope were stored in a warehouse.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_GnEjH7C.wav|0
Settlement in Caboolture was accelerated with the discovery of gold at Gympie.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_1L61v1Y.wav|0
Ptolemy mentioned a place by the name 'Tabawa', at the northwestern corner of Arabia.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_UPDFTR2.wav|0
With a bag of marshmallows.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_meAk8VX.wav|0
His mother was Beatrice of Provence.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_lC55bvo.wav|0
This will result in a faster passage with less wasted effort.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_Bh8bZou.wav|0
By mid-December the estimated position was from Wrangel Island.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_kfRkevY.wav|0
There are numerous advantages of using optical devices for computing.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_laI67s8.wav|0
"It has been described as ""a 'Turkey lobby' in Washington""."|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_xnaWjtl.wav|0
This patch frequently lasts until well into June and sometimes July.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_k5ih6RH.wav|0
Unfortunately, Adam overloads the computer, frying the system.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_g2Eo93k.wav|0
This sense of the term is similar to death roll.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_KSpcirP.wav|0
The same monk also built the first castle.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_Neewco9.wav|0
This includes three battalions of Apache attack helicopters.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_yYQJZaa.wav|0
Others do not behave as clearly like monosyllabic diphthongs.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_SFiwyqY.wav|0
Rice, coffee and cacao are the most important crops grown in the area.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_Il0ELtx.wav|0
This Murid is promoted faster than others.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_K67pyN1.wav|0
This helped to change the reputation of the area.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_QC8uc0G.wav|0
The new version has eleven new enhancements.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_bd09O3W.wav|0
It is known to lie far outside the orbit of Neptune.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_rpXLLji.wav|0
Since that time the company has published six more comic books featuring the characters.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_zLpEd12.wav|0
The islands are composed of magmatic rocks of different ages.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_NCYj3t3.wav|0
She was named for John Paul Jones.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_v2Sscx0.wav|0
Wethermill leaned forward and shook his head with a smile.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_HXiAFP6.wav|0
The nearby cities of Ione and Lexington also sustained significant damage.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_4FDwfxN.wav|0
An ultimatum game is a form of Hobson's choice.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_0CQyKuq.wav|0
These three compounds are used as flavor enhancers with a comparatively high effectiveness.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_9oVADMr.wav|0
The last of the petrol engines was designed by Watson himself.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_vNT3hty.wav|0
He is also the patron of the church and town of Bocaue.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_g9Psjl0.wav|0
It is bordered on all sides by the city of Mahtomedi.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_Zh2xOcm.wav|0
The Ministry of Public Security is the principal police authority.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_RasdZ7f.wav|0
The state bought the land from him and named the city in his honor.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_KZDzXO8.wav|0
She hugs her slightly bewildered sister.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_qSWtEF5.wav|0
In the Marvel Universe, he is the head of the Deviant race's priesthood.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_TW2Gc6r.wav|0
The alarm panel should have both a buzzer and an indicator light.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_G77qFgX.wav|0
Along with Kerak, the castle owed sixty knights to the kingdom.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_qKr0SVn.wav|0
Birdwood was originally named Blumberg, by Prussian settlers originating from the area around Zullichau.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_GmSuhu1.wav|0
For example, one could rely on certification authorities or a web of trust.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_zpcGac1.wav|0
Return of menstruation following childbirth varies widely among individuals.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_HHddZEn.wav|0
These schooners were used for nearby coastal trade of cotton, wheat and apples.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_YTY08n1.wav|0
The issue with this conclusion is determining the correctness of the interleaved operations.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_DsfmPNv.wav|0
The emblem consists of several components.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_9D8KrU8.wav|0
If Goodman had turned the role down, the film would not have been made.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_SUnYB9W.wav|0
This territory borders on Lankaran, Lerik, Yardimli, Jalilabad, Neftchala districts.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_tqWIEki.wav|0
They were replaced by a single standard Install Shield wizard installer.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_rNWPz7J.wav|0
Thank you, you've been very generous and kind!|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_cWaI2pW.wav|0
Most of the disadvantages are about the way people work together, not the structure.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_KJ0i2zh.wav|0
The grace notes were sung perfectly by the soprano, but badly by the alto|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]|recorded_audio_lJqP5jP.wav|0
Koosharem is located in the Sevier School District and has one elementary school.|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]|recorded_audio_naVVq6l.wav|0
Websites aimed at expatriates began to appear about the same time.|[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_SbmKwNC.wav|0
It houses a canvas by Luca Giordano.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_UCuYMb6.wav|0
Mayday for Nurses is a worthy cause, but there are many others.|[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_kQX66wA.wav|0
I will deny it till I die because I love my people.|[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]|recorded_audio_CwvHv0s.wav|0
The words were written by Fred U. Wolfe, an agriculture teacher at Gold Sand.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_JXwfTwv.wav|0
I'll give a thousand if you produce her, retorted Gregson.|[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_JnBqWhK.wav|0
You're a great writer, aren't you?|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_uZE3dKD.wav|0
Under this class of female noble courtiers, were the non-noble female servants.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_omc9yGQ.wav|0
"""I just decided to not write normal songs"", recalled Stevenson."|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_rlBCvLM.wav|0
Here, at last, he met with success, establishing a medical practice that prospered quickly.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_aDNcd43.wav|0
It is the county seat of Bladen County.|[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]|recorded_audio_UOFTagZ.wav|0
Extremely hilly terrain affords a sense of spatial grandeur and magnificent views.|[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|recorded_audio_peBd5Bx.wav|0
